words,polarity
twentieth,0.826351973
freshman,-0.393306619
invest,-0.786675809
tel,1.161955734
mordrid,0.013771399
townsfolk,0.179232607
devils,-0.087597435
abbot,0.464144124
culp,0.592117028
connelly,0.50320745
pregnancy,0.009847009
ingredient,0.165898482
progressive,0.246456009
formal,0.727398636
enjoyably,0.251317396
costello,0.76004646
virgins,-0.645353352
invincible,-0.226402168
log,-0.803211134
saura,0.549148035
schizophrenic,-0.20621329
wiser,0.206741517
picker,-1.861892414
closes,0.503671899
talkie,0.679109967
guise,-0.089972812
simplest,0.277473998
by-the-numbers,-1.072189603
gaze,0.608836775
farmers,0.338409983
thematic,0.794917973
catalog,-0.298954851
communities,0.783945773
overused,-0.950019935
sen,0.751787
kaye,0.817974015
succeeding,0.13573266
dreaded,-0.131315679
sap,-0.503012247
somethings,0.032857035
bureau,0.217838011
myths,0.257269708
rescues,0.308084099
preparation,0.286082537
drill,-0.439206687
metaphysical,0.41795588
varma,0.098491715
outbursts,0.523258433
delves,1.357683284
reels,-0.199080522
griffin,0.040711474
eldest,0.11655041
highlighted,0.646922394
crouching,0.471696222
shambles,-1.456756333
self-absorbed,-0.85565373
goth,-1.052097224
eyebrows,-0.440215985
scoring,-0.01919578
loach,0.678037607
anders,0.403454617
chester,0.381020882
embarks,0.979980216
sexes,0.419936819
inviting,0.421179929
lynn,0.498408217
luscious,0.708176548
spin-off,0.022395231
clerks,0.68320869
continuation,0.419301244
shops,0.338947555
uncertainty,1.292574475
jaffe,1.587506398
abhay,2.129350142
mutilated,-0.721548412
bursting,0.284667851
zoe,0.903368095
scenic,0.42280428
contents,-0.1433904
juicy,0.435724252
northwest,1.015460026
swat,-0.731529596
incessant,-0.982067193
refined,0.863683166
emotionless,-0.802169213
carlisle,0.28720406
strips,-0.453347701
masculine,0.499729822
philippe,0.74517358
midway,-0.561186726
suspicions,0.237320427
spliced,-1.291792378
towel,-0.888494025
provoke,0.007343057
attracts,0.418419245
bizarrely,-0.673961962
dicaprio,0.789516483
sesame,-0.505611613
owed,-0.640161955
wildlife,-0.258763488
intellectuals,-0.45795288
shudder,-1.134799082
venom,-0.411658894
baffling,-1.00109098
flare,-0.145154867
cherish,1.432558563
permanently,-0.053530086
remaking,-1.003802543
immortality,0.459983168
willard,0.758606111
morton,0.786957951
sardonic,1.090557787
spared,-0.428776666
enthusiasts,0.27949456
finance,-0.695859706
peasant,0.580725611
brute,0.33496141
revolve,0.165104423
beans,-0.234031216
groovy,0.404918861
bradford,0.524686036
poorest,-1.796300477
hypocrisy,0.301600078
effectiveness,0.762463972
intertwined,1.132073071
purposely,-0.265199252
reckon,0.14714111
r-rated,-0.133128384
nasa,-0.595200029
grandeur,0.703237554
recapture,0.006497586
fateful,1.008647539
partying,-0.213779774
burrows,0.729760855
hawk,0.553096463
kipling,1.740454585
software,-0.651424163
fenton,0.383126842
eroticism,0.381690144
retreat,0.268410362
uttered,-0.532411856
dominates,1.196703195
miners,0.725394165
upper-class,0.294873187
faked,-0.596480676
marshal,0.449186044
resourceful,0.821724362
pioneer,1.0157226
heflin,1.186208384
splash,0.26405123
parsifal,0.134803307
trait,0.123394712
picturesque,0.506043291
majestic,1.16844667
whomever,-0.619041979
alamo,0.20337903
regulars,0.723141042
sheedy,0.494354584
fascism,0.416140733
berry,-0.43499084
pov,-0.018497447
stratton,0.331024581
wodehouse,0.119944279
spectator,0.487762483
abigail,0.703573497
lore,0.19845976
consummate,1.177809096
wtc,-0.164060159
trey,0.98316922
jeopardy,-0.233316452
yadda,-1.49031839
reginald,1.200157857
signals,-0.020008982
repair,0.005286327
gandalf,1.318171624
craving,0.467396424
troupe,0.493987838
idealism,1.230546375
triumphs,1.072800804
footlight,1.782117479
external,0.627579225
ponderous,-1.144335216
unstoppable,0.477012735
behaviors,0.440358742
robocop,-0.336160615
pym,0.424016019
shawshank,1.666465447
deftly,1.88254932
squeamish,1.072160725
fading,0.38290492
tearing,0.028379873
burstyn,0.879456558
sickly,-0.243409877
rao,0.658811221
porky,0.256230467
tin,0.065175686
reply,0.094411899
drown,-0.48623664
heyday,0.084671642
dope,-0.486570244
grabbing,-0.301333804
domination,0.159597395
relieved,-0.229878976
mansfield,-0.258101322
richer,0.834197851
devos,1.480982731
gown,0.249800624
emergency,-0.26358757
geraldine,0.951843234
bump,-0.1905125
akira,1.679399444
ploy,-0.872040729
arch,0.000239702
elusive,0.848761899
refugee,0.575319971
shields,-0.000781481
cooler,0.204618003
peek,0.382506425
evocative,1.236042475
graceful,1.303563695
hamming,-0.692561947
stepfather,0.209307965
insomniac,0.00872349
scantily,-1.14160761
reflections,0.815411127
café,0.413673047
robby,1.001670088
departed,0.530400613
undeniable,0.782048851
roscoe,0.117797116
belonged,0.027741077
republican,-0.154410665
ringing,-0.291766891
dorm,-0.556876316
moran,0.789477986
chubby,-0.363696669
dimensions,0.510093642
researched,-0.157473425
tristan,1.172191445
elevated,0.540609352
retire,-0.320962678
capra,1.241232771
thirteen,0.31528344
noirs,1.275500199
interacting,0.487381912
missouri,0.950158715
glorified,-0.709061744
disturb,0.221342818
bullock,-0.262170185
kiki,2.509047363
eater,-0.9552871
herein,0.048888493
joyce,0.82342206
joys,1.42630626
romy,1.005109488
heres,-0.964642103
metaphors,0.543565759
construct,-0.058612923
anatomy,0.020544726
harvest,-0.274282736
paresh,-0.085280999
serviceable,-0.205844041
fearless,0.999094793
epidemic,0.248937062
stricken,0.295642253
marketed,-0.602409161
fez,2.793511772
capabilities,0.11003624
stop-motion,0.673415001
aditya,-0.124568726
punks,-0.242716165
cigarettes,-0.388717833
meetings,0.346188173
gunfire,-0.205494506
puerile,-1.95051747
throwback,0.463626265
fulfillment,0.755140053
darryl,0.597062856
ing,-0.797792851
skeleton,-0.41443641
obligation,-0.134273772
razzie,-2.079521085
humane,1.157758925
articulate,0.549157456
smack,-0.635882584
frodo,1.323492236
wilde,0.681275158
personnel,-0.05750802
compilation,-0.24646626
addictive,1.483679653
eyeballs,-1.252109921
rajpal,-0.342371012
toe,-0.318352248
late-night,-0.164839583
skillfully,1.684749694
moods,1.300748756
files,0.0541283
film-noir,1.504812331
pretensions,-0.508530495
freudian,0.422283276
heartily,0.846196682
mysticism,0.089202682
enlisted,0.41937066
hick,-0.704846145
leone,1.128445728
riley,0.422115264
newspapers,0.06706054
gospel,0.225395886
rudy,0.656776497
dressler,0.87701133
filmic,0.102479504
folklore,0.426741517
attackers,-0.254716949
gwynne,0.837263712
roland,-0.141725526
hillbilly,-0.553105278
governments,0.657061917
fearing,0.751341974
earthquake,-0.777422227
ours,0.553799676
devilish,0.452606598
gunfight,0.200120356
boone,0.773020746
aviv,1.17516787
mean-spirited,-0.89705242
kali,-0.170431374
ivory,0.050542519
o'neal,0.595616314
screwing,-0.916138821
confesses,0.629027899
cleaned,-0.069057971
tar,0.037039461
wickedly,1.713054395
gameplay,1.249873581
extend,-0.25526549
verbally,0.051205426
chopping,-0.766503261
denholm,1.250532172
leary,0.7035686
getaway,0.28646289
extravagant,0.719619248
adrenaline,1.061076034
thankless,-0.535524062
neon,-0.337732854
heightened,0.970034138
tragedies,0.9254117
intervention,0.223863563
cannibalism,-0.18321964
mockumentary,0.059276969
questioned,0.451455557
hanson,0.934165375
gail,0.58234852
descends,-0.486090633
vernon,0.627440709
sample,-0.473435955
audiard,2.13468682
ineptitude,-1.885030167
hail,0.277632278
commentators,0.216814266
mind-numbing,-1.948890889
miscasting,-1.236877761
gil,0.920037826
hilt,0.880390951
rally,0.056373577
concluded,-0.035119804
yuzna,-0.673223848
assumptions,0.184193959
organic,0.471516565
intimidating,0.289745104
foolishly,-0.675270496
spades,0.669505264
easiest,-0.023795966
doolittle,-0.852401758
contemporaries,0.934188073
evolves,1.33881224
gross-out,-0.610684869
preventing,0.023031267
favours,-0.750832314
iago,0.865656942
oppression,0.795658841
bunker,0.279939399
magnum,0.856491699
delon,0.832371834
candles,-0.060863394
buttgereit,0.106727252
kari,-0.564572208
gabe,0.949037218
strapped,-0.758174455
bloodthirsty,-0.394949171
mechanics,-0.25182743
fronts,-0.037158883
yvonne,0.605579686
archaeologist,-0.336917194
grown-up,0.38152494
vipul,-0.875188807
calamity,0.317159442
earning,0.41350018
mc,0.27998003
unpretentious,1.393232997
backward,-0.39789832
criteria,-0.206111954
afterlife,0.453241794
refund,-3.489135512
floyd,1.003120555
income,0.136394546
pills,-0.407644428
shane,1.162337692
naming,-0.446941954
commenter,-0.030603779
ineffective,-1.239883819
clinton,-0.566988548
incomplete,-0.182147424
irons,-0.39679007
poirot,0.496181883
arabic,0.000528206
moderate,-0.003719393
protector,0.560452198
hallam,0.38037211
half-baked,-1.629971579
vincente,1.04002002
bases,0.121038126
wronged,0.204527427
arrows,-0.370388915
plump,-0.161010454
mystic,0.357452079
engrossed,1.701145519
levin,0.190165267
ingenuity,0.279590409
glances,0.220444535
shade,-0.194536414
innovation,0.110954781
reflecting,0.944463161
combo,0.260658503
hicks,0.048435904
yankee,0.419717243
democratic,0.262574457
cobra,-0.82004563
laundry,-0.913241362
jumbled,-1.526414174
discarded,-0.386456259
beginnings,0.788966205
futile,-0.217241579
sneaks,0.381147283
singular,0.502297658
partnership,0.901820466
wimpy,-0.794346887
traces,0.446984729
criticizing,0.313706865
knightly,-0.113626351
sting,0.248541676
munro,0.603857658
hallways,-0.537581505
mastery,1.581192112
vulgarity,-0.67225228
perdition,0.955394635
darkwolf,-1.966368853
nevada,0.167874414
grindhouse,0.610910143
calibre,-0.005088004
rhymes,-1.047425245
caribbean,0.16223304
omega,-0.778995436
miniature,-0.103525924
layer,0.762652312
speeding,-0.132999845
domergue,-0.388131747
goldsmith,0.892271944
yada,-1.370986348
presley,0.577791557
idle,0.202991992
binder,0.310249744
long-suffering,0.721036319
lupino,0.964131114
lillian,1.026746558
dyer,-0.351042168
graffiti,0.010832148
whodunit,0.23918505
chad,0.56431723
leonardo,0.798282021
relish,0.858623158
terminal,0.15842964
pows,-0.02715484
strangelove,0.325288669
panned,0.519179982
superpowers,-0.325940198
beds,-0.322362147
rip-offs,-1.245091973
blackadder,0.550875777
actively,-0.267018152
assembly,0.001456713
anal,-0.796704549
curtiz,1.594460502
negatives,0.102131441
neill,0.260792046
outlaws,0.924815328
simone,1.084613682
earp,1.398031959
allure,0.2847239
hideously,-1.322636273
maher,-0.123764943
milverton,2.380458707
radioactive,-0.678052308
scan,0.02274113
bandit,0.063873561
parole,0.715062165
convenience,0.090318226
roaring,0.432076452
concrete,-0.118135648
advertisements,-0.446598788
haphazard,-1.295087899
seaside,0.749550586
shooter,0.061622316
collapsing,-0.076142923
operations,0.447370133
smashing,-0.005843755
tapping,0.633622158
nada,-1.037303694
sufficiently,0.005026432
exchanges,0.40408199
maddy,0.087779045
hanna,1.023488201
effeminate,-0.585600011
criterion,1.732667958
chimp,-1.04852578
proportion,-0.198880198
researching,0.133472966
praises,-0.144479063
thematically,0.933932561
danza,-0.467894979
vows,0.564222763
editors,-0.825317538
chews,-0.379689907
carefree,1.238049013
stratten,-0.249079771
injuries,-0.119279869
charley,1.106169392
supporter,0.304823003
suburbs,0.472743555
looses,-0.072050801
goons,-0.416840964
displeasure,-2.299258714
ana,0.864819209
knoxville,-0.520455649
punched,-0.784756886
perky,-0.121063378
autistic,-0.078343126
tintin,0.872208671
creed,0.936646789
crushing,0.060884528
disrespect,-1.034746636
policies,0.568040174
homophobic,-0.919786593
vikings,-1.098356842
courtney,-0.018339235
breeze,0.324238857
groan,-1.253770481
marina,0.909645793
breckinridge,-0.436487329
todesking,0.559950334
haunts,0.961007185
guerrilla,0.383712632
invisibility,-0.528002094
gambler,0.853476694
thornton,0.568680552
connecticut,0.210868015
lords,0.132424364
pressing,-0.348184355
overact,-0.802166994
oral,-0.898221378
trish,0.610127898
bloated,-1.225069563
rosanna,-0.153102104
percentage,-0.28247932
noticeably,0.050514458
duchess,1.191806795
moses,0.251217485
critically,0.30129447
affluent,0.907714994
alienated,0.463639587
landlord,0.719853059
belgium,0.97270053
elisabeth,0.39092918
caves,-0.418196664
palermo,-2.015400327
englishman,0.083596091
approved,-0.587749157
nash,0.636830867
panties,-0.836424807
ernst,1.008445904
glamour,0.561549981
muscles,-0.357223063
anti-war,0.866583177
apocalyptic,0.115079095
contradiction,-0.119266093
raggedy,0.937024805
applegate,-0.46202129
fireplace,-0.315486486
scalise,1.801231221
quotable,2.109113246
kelso,1.354043135
right-wing,-0.525940103
trump,0.164374852
lengths,0.460803286
kattan,-0.82961531
illinois,0.949882625
comically,-0.325062334
crotch,-1.476779911
fry,0.417230734
acquaintance,0.627194714
harmon,0.162096505
begged,-0.457238353
bozz,1.359868688
bounce,-0.300006839
stylistically,0.56825143
rochon,-1.18094268
horseback,-0.030229492
raimi,0.439172433
goodfellas,1.076254433
denominator,-1.448238717
grind,-0.312869988
cane,0.206302122
colonies,0.818266109
hailed,0.000582004
nostril,-2.663658479
acquainted,0.732793808
boman,0.669699713
veronika,2.083539164
showgirls,-1.628656377
arrangements,0.518663574
toolbox,-0.794903136
sultry,0.601421711
verve,0.412233909
boast,-0.10473986
problematic,0.066433666
meatball,0.302773372
afterthought,-0.993342331
gleason,0.271280419
oppressed,0.158690158
impresses,1.174256944
dibiase,0.056606497
mukhsin,3.698607396
misadventures,0.477499116
wink,-0.029531388
preceded,-0.260150832
avenger,-0.161782582
farting,-1.658723283
clones,-0.075472276
torso,-0.418012608
slang,0.129986545
bubba,0.451975655
essay,-0.032714517
medal,0.416158114
graduated,0.101215518
pony,-0.784319014
opener,1.078064817
impossibly,-0.302293062
hacks,-1.623571911
copyright,-0.231970164
loggia,0.4414266
youths,0.317017058
gi,0.409311592
renegade,0.05317485
modeling,-0.291999508
egan,0.988802432
raider,-0.611232151
permission,-0.040154888
backstory,-0.346428075
electronics,-0.135655873
franz,1.009200568
hazel,1.111716319
shuttle,-0.988238649
oops,-1.219482914
bench,0.13730629
tests,0.235344235
visionary,0.925227686
movie-going,-0.381928247
tailor,0.681722353
gung,0.069024182
argentina,1.085717614
softcore,-1.067733399
disposal,-0.123764803
storyteller,0.664987402
dual,0.69326499
definately,1.64806563
cracked,-0.076831564
rudolph,0.522101522
shaken,0.567863248
flips,-0.460107257
frosty,-0.400199042
resurrect,-0.735309709
squandered,-1.779773515
burtynsky,0.056192018
anakin,0.454737999
afi,1.337681436
buffoon,-0.742716463
watchers,-0.140863981
sociopath,0.324091183
accustomed,0.848004872
brigitte,0.750093298
outsiders,0.647658293
adversity,1.068306402
pardon,-0.269253121
enables,1.117882114
signing,-0.51623683
decorated,0.120357416
nominee,0.904450901
collapses,-0.28032308
someones,-1.206945141
frailty,1.149205289
eileen,0.705518611
rang,0.740750336
obsolete,-0.033506589
judi,0.652980401
operates,0.517322201
rene,0.50073404
pod,-0.429452094
patriot,0.071428998
gutter,-0.992278382
absurdly,-0.91371634
josie,0.295385077
snail,-1.832935154
powered,-0.259872724
scars,0.363889096
hacking,-0.709489501
lulu,0.73465764
neve,0.058129385
consumption,-0.198729211
trunk,-0.221331662
committee,-0.421358733
liv,-0.166021918
boo,-0.844077662
ott,-0.065988327
agonizing,-1.142545755
slutty,-1.054886052
uneventful,-1.318216997
attachment,-0.183233039
journalism,0.658719905
